,Unnamed: 0,_id,Function,Time,Error,time_stamp
3639276,3639276,62c1dcaf20cde6ade227b309,get_newest_articles_api.py save_to_db,0.176284075,FALSE,2022-07-03 18:15:11:198411
3639277,3639277,62c1dcaf20cde6ade227b30a,get_newest_articles_api.py db_check_not_empty,0.003556967,FALSE,2022-07-03 18:15:11:205550
3639278,3639278,62c1dcaf20cde6ade227b30b,get_newest_articles_api.py db_get_newest_entry,0.003828526,FALSE,2022-07-03 18:15:11:212575
3639279,3639279,62c1dcaf20cde6ade227b30c,get_newest_articles_api.py get,0.022631407,FALSE,2022-07-03 18:15:11:239801
3639280,3639280,62c1dcaf20cde6ade227b30d,get_newest_articles_api.py main,4.484708548,FALSE,2022-07-03 18:15:11:319413
3639483,3639483,62c1ddda068353ec34bfea16,get_newest_articles_api.py get_keywords,3.910714626,FALSE,2022-07-03 18:20:10:841748
3639484,3639484,62c1dddb068353ec34bffd07,get_newest_articles_api.py save_to_db,0.179668903,FALSE,2022-07-03 18:20:11:041392
3639485,3639485,62c1dddb068353ec34bffd08,get_newest_articles_api.py db_check_not_empty,0.003498077,FALSE,2022-07-03 18:20:11:048524
3639486,3639486,62c1dddb068353ec34bffd09,get_newest_articles_api.py db_get_newest_entry,0.003769398,FALSE,2022-07-03 18:20:11:055396
3639487,3639487,62c1dddb068353ec34bffd0a,get_newest_articles_api.py get,0.021450281,FALSE,2022-07-03 18:20:11:081275
3639488,3639488,62c1dddb068353ec34bffd0b,get_newest_articles_api.py main,4.22824192,FALSE,2022-07-03 18:20:11:158959
3639659,3639659,62c1df07354f8f3c754f79d2,get_newest_articles_api.py get_keywords,4.197925806,FALSE,2022-07-03 18:25:11:764065
3639660,3639660,62c1df07354f8f3c754f8cc3,get_newest_articles_api.py save_to_db,0.175870895,FALSE,2022-07-03 18:25:11:959556
3639661,3639661,62c1df07354f8f3c754f8cc4,get_newest_articles_api.py db_check_not_empty,0.003472805,FALSE,2022-07-03 18:25:11:966543
3639662,3639662,62c1df07354f8f3c754f8cc5,get_newest_articles_api.py db_get_newest_entry,0.003654718,FALSE,2022-07-03 18:25:11:973069
3639663,3639663,62c1df08354f8f3c754f8cc6,get_newest_articles_api.py get,0.026386023,FALSE,2022-07-03 18:25:12:003785
3639664,3639664,62c1df08354f8f3c754f8cc7,get_newest_articles_api.py main,4.515493155,FALSE,2022-07-03 18:25:12:081195
3639849,3639849,62c1e0344fe11aa8db1f7c0f,get_newest_articles_api.py get_keywords,5.609146595,FALSE,2022-07-03 18:30:12:790902
3639850,3639850,62c1e0344fe11aa8db1f8f00,get_newest_articles_api.py save_to_db,0.182365417,FALSE,2022-07-03 18:30:12:993310
3639851,3639851,62c1e0354fe11aa8db1f8f01,get_newest_articles_api.py db_check_not_empty,0.003650188,FALSE,2022-07-03 18:30:13:000604
3639852,3639852,62c1e0354fe11aa8db1f8f02,get_newest_articles_api.py db_get_newest_entry,0.004387856,FALSE,2022-07-03 18:30:13:008369
3639853,3639853,62c1e0354fe11aa8db1f8f03,get_newest_articles_api.py get,0.046782255,FALSE,2022-07-03 18:30:13:059771
3639855,3639855,62c1e0354fe11aa8db1f8f04,get_newest_articles_api.py main,5.956651449,FALSE,2022-07-03 18:30:13:137998
3640057,3640057,62c1e15eb0520a8e8c149ae3,get_newest_articles_api.py get_keywords,4.078720331,FALSE,2022-07-03 18:35:10:470633
3640058,3640058,62c1e15eb0520a8e8c14add4,get_newest_articles_api.py save_to_db,0.180503607,FALSE,2022-07-03 18:35:10:671198
3640059,3640059,62c1e15eb0520a8e8c14add5,get_newest_articles_api.py db_check_not_empty,0.003468752,FALSE,2022-07-03 18:35:10:678209
3640060,3640060,62c1e15eb0520a8e8c14add6,get_newest_articles_api.py db_get_newest_entry,0.003673077,FALSE,2022-07-03 18:35:10:684929
3640061,3640061,62c1e15eb0520a8e8c14add7,get_newest_articles_api.py get,0.025259972,FALSE,2022-07-03 18:35:10:714677
3640062,3640062,62c1e15eb0520a8e8c14add8,get_newest_articles_api.py main,4.401666164,FALSE,2022-07-03 18:35:10:793107
3640203,3640203,62c1e28a63c7dad262a30325,get_newest_articles_api.py get_keywords,3.987775326,FALSE,2022-07-03 18:40:10:413718
3640204,3640204,62c1e28a63c7dad262a31616,get_newest_articles_api.py save_to_db,0.174049854,FALSE,2022-07-03 18:40:10:607475
3640205,3640205,62c1e28a63c7dad262a31617,get_newest_articles_api.py db_check_not_empty,0.003472328,FALSE,2022-07-03 18:40:10:614480
3640206,3640206,62c1e28a63c7dad262a31618,get_newest_articles_api.py db_get_newest_entry,0.003661633,FALSE,2022-07-03 18:40:10:620954
3640207,3640207,62c1e28a63c7dad262a31619,get_newest_articles_api.py get,0.021509647,FALSE,2022-07-03 18:40:10:647135
3640208,3640208,62c1e28a63c7dad262a3161a,get_newest_articles_api.py main,4.298261166,FALSE,2022-07-03 18:40:10:723824
3640357,3640357,62c1e3b6e23fd107364791ac,get_newest_articles_api.py get_keywords,3.846531153,FALSE,2022-07-03 18:45:10:958380
3640358,3640358,62c1e3b7e23fd1073647a49d,get_newest_articles_api.py save_to_db,0.180981398,FALSE,2022-07-03 18:45:11:159328
3640359,3640359,62c1e3b7e23fd1073647a49e,get_newest_articles_api.py db_check_not_empty,0.003631353,FALSE,2022-07-03 18:45:11:166751
3640360,3640360,62c1e3b7e23fd1073647a49f,get_newest_articles_api.py db_get_newest_entry,0.003982782,FALSE,2022-07-03 18:45:11:174213
3640361,3640361,62c1e3b7e23fd1073647a4a0,get_newest_articles_api.py get,0.050234318,FALSE,2022-07-03 18:45:11:229047
3640362,3640362,62c1e3b7e23fd1073647a4a1,get_newest_articles_api.py main,4.19780755,FALSE,2022-07-03 18:45:11:309250
3640555,3640555,62c1e4e36e76f5803a8cb5fc,get_newest_articles_api.py get_keywords,4.790752888,FALSE,2022-07-03 18:50:11:872575
3640556,3640556,62c1e4e46e76f5803a8cc8ed,get_newest_articles_api.py save_to_db,0.171805143,FALSE,2022-07-03 18:50:12:063780
3640557,3640557,62c1e4e46e76f5803a8cc8ee,get_newest_articles_api.py db_check_not_empty,0.003573179,FALSE,2022-07-03 18:50:12:071000
3640558,3640558,62c1e4e46e76f5803a8cc8ef,get_newest_articles_api.py db_get_newest_entry,0.003695011,FALSE,2022-07-03 18:50:12:077675
3640559,3640559,62c1e4e46e76f5803a8cc8f0,get_newest_articles_api.py get,0.019201279,FALSE,2022-07-03 18:50:12:101159
3640560,3640560,62c1e4e46e76f5803a8cc8f1,get_newest_articles_api.py main,5.095662594,FALSE,2022-07-03 18:50:12:177005
3640683,3640683,62c1e60f082294fd6dfee287,get_newest_articles_api.py get_keywords,4.231417418,FALSE,2022-07-03 18:55:11:017044
3640684,3640684,62c1e60f082294fd6dfef578,get_newest_articles_api.py save_to_db,0.179190159,FALSE,2022-07-03 18:55:11:215888
3640685,3640685,62c1e60f082294fd6dfef579,get_newest_articles_api.py db_check_not_empty,0.003554583,FALSE,2022-07-03 18:55:11:223177
3640686,3640686,62c1e60f082294fd6dfef57a,get_newest_articles_api.py db_get_newest_entry,0.004078865,FALSE,2022-07-03 18:55:11:230505
3640687,3640687,62c1e60f082294fd6dfef57b,get_newest_articles_api.py get,0.021432161,FALSE,2022-07-03 18:55:11:256434
3640688,3640688,62c1e60f082294fd6dfef57c,get_newest_articles_api.py main,4.54975605,FALSE,2022-07-03 18:55:11:334956
3640877,3640877,62c1e73b00f79a11ee0f2306,get_ge_data.py ga_api,4.072747946,FALSE,2022-07-03 19:00:11:544903
3640878,3640878,62c1e73bd649b372b1281205,get_newest_articles_api.py get_keywords,3.935353518,FALSE,2022-07-03 19:00:11:555244
3640879,3640879,62c1e73b00f79a11ee0f23fb,get_ge_data.py save_to_db,0.009701252,FALSE,2022-07-03 19:00:11:623302
3640880,3640880,62c1e73b00f79a11ee0f23fc,get_ge_data.py main,4.158559561,FALSE,2022-07-03 19:00:11:630345
3640881,3640881,62c1e73bd649b372b12824f6,get_newest_articles_api.py save_to_db,0.190432787,FALSE,2022-07-03 19:00:11:765607
3640882,3640882,62c1e73bd649b372b12824f7,get_newest_articles_api.py db_check_not_empty,0.003682613,FALSE,2022-07-03 19:00:11:772957
3640883,3640883,62c1e73bd649b372b12824f8,get_newest_articles_api.py db_get_newest_entry,0.003880024,FALSE,2022-07-03 19:00:11:780282
3640884,3640884,62c1e73bd649b372b12824f9,get_newest_articles_api.py get,0.019836426,FALSE,2022-07-03 19:00:11:804719
3640885,3640885,62c1e73bd649b372b12824fa,get_newest_articles_api.py main,4.265022516,FALSE,2022-07-03 19:00:11:884469
3641115,3641115,62c1e867fd204d2049f967e4,get_newest_articles_api.py get_keywords,4.62142539,FALSE,2022-07-03 19:05:11:407050
3641116,3641116,62c1e867fd204d2049f97ad5,get_newest_articles_api.py save_to_db,0.176801443,FALSE,2022-07-03 19:05:11:603894
3641117,3641117,62c1e867fd204d2049f97ad6,get_newest_articles_api.py db_check_not_empty,0.003563404,FALSE,2022-07-03 19:05:11:611150
3641118,3641118,62c1e867fd204d2049f97ad7,get_newest_articles_api.py db_get_newest_entry,0.003746986,FALSE,2022-07-03 19:05:11:617992
3641119,3641119,62c1e867fd204d2049f97ad8,get_newest_articles_api.py get,0.020927668,FALSE,2022-07-03 19:05:11:643306
3641120,3641120,62c1e867fd204d2049f97ad9,get_newest_articles_api.py main,4.934824705,FALSE,2022-07-03 19:05:11:720035
3641361,3641361,62c1e992bca2a6f30cf4570d,get_newest_articles_api.py get_keywords,4.147563457,FALSE,2022-07-03 19:10:10:944083
3641362,3641362,62c1e993bca2a6f30cf469fe,get_newest_articles_api.py save_to_db,0.180636883,FALSE,2022-07-03 19:10:11:144513
3641363,3641363,62c1e993bca2a6f30cf469ff,get_newest_articles_api.py db_check_not_empty,0.003495216,FALSE,2022-07-03 19:10:11:151546
3641364,3641364,62c1e993bca2a6f30cf46a00,get_newest_articles_api.py db_get_newest_entry,0.003633738,FALSE,2022-07-03 19:10:11:158114
3641365,3641365,62c1e993bca2a6f30cf46a01,get_newest_articles_api.py get,0.021243095,FALSE,2022-07-03 19:10:11:183613
3641366,3641366,62c1e993bca2a6f30cf46a02,get_newest_articles_api.py main,4.464597702,FALSE,2022-07-03 19:10:11:260732
3641563,3641563,62c1eabedf3141b9cef27b3a,get_newest_articles_api.py get_keywords,3.489565134,FALSE,2022-07-03 19:15:10:177931
3641564,3641564,62c1eabedf3141b9cef28e2b,get_newest_articles_api.py save_to_db,0.182360888,FALSE,2022-07-03 19:15:10:380276
3641565,3641565,62c1eabedf3141b9cef28e2c,get_newest_articles_api.py db_check_not_empty,0.003489256,FALSE,2022-07-03 19:15:10:387407
3641566,3641566,62c1eabedf3141b9cef28e2d,get_newest_articles_api.py db_get_newest_entry,0.00396204,FALSE,2022-07-03 19:15:10:394559
3641567,3641567,62c1eabedf3141b9cef28e2e,get_newest_articles_api.py get,0.021696091,FALSE,2022-07-03 19:15:10:420720
3641568,3641568,62c1eabedf3141b9cef28e2f,get_newest_articles_api.py main,3.851618528,FALSE,2022-07-03 19:15:10:539584
3641751,3641751,62c1ebec46fdf6140dc4794d,get_newest_articles_api.py get_keywords,4.269657612,FALSE,2022-07-03 19:20:12:063012
3641752,3641752,62c1ebec46fdf6140dc48c3e,get_newest_articles_api.py save_to_db,0.176969767,FALSE,2022-07-03 19:20:12:259979
3641753,3641753,62c1ebec46fdf6140dc48c3f,get_newest_articles_api.py db_check_not_empty,0.003558397,FALSE,2022-07-03 19:20:12:267145
3641754,3641754,62c1ebec46fdf6140dc48c40,get_newest_articles_api.py db_get_newest_entry,0.003848791,FALSE,2022-07-03 19:20:12:273999
3641755,3641755,62c1ebec46fdf6140dc48c41,get_newest_articles_api.py get,0.020192623,FALSE,2022-07-03 19:20:12:298640
3641756,3641756,62c1ebec46fdf6140dc48c42,get_newest_articles_api.py main,4.623862743,FALSE,2022-07-03 19:20:12:416820
3641919,3641919,62c1ed163f071f2f76463b9d,get_newest_articles_api.py get_keywords,3.93700242,FALSE,2022-07-03 19:25:10:881448
3641920,3641920,62c1ed173f071f2f76464e8e,get_newest_articles_api.py save_to_db,0.179959297,FALSE,2022-07-03 19:25:11:081306
3641921,3641921,62c1ed173f071f2f76464e8f,get_newest_articles_api.py db_check_not_empty,0.003511906,FALSE,2022-07-03 19:25:11:088411
3641922,3641922,62c1ed173f071f2f76464e90,get_newest_articles_api.py db_get_newest_entry,0.003652811,FALSE,2022-07-03 19:25:11:095165
3641923,3641923,62c1ed173f071f2f76464e91,get_newest_articles_api.py get,0.020267725,FALSE,2022-07-03 19:25:11:119791
3641924,3641924,62c1ed173f071f2f76464e92,get_newest_articles_api.py main,4.291886806,FALSE,2022-07-03 19:25:11:235968
3642093,3642093,62c1ee43f94bf99c36e7b459,get_newest_articles_api.py get_keywords,4.084069252,FALSE,2022-07-03 19:30:11:242116
3642094,3642094,62c1ee43f94bf99c36e7c74a,get_newest_articles_api.py save_to_db,0.177296638,FALSE,2022-07-03 19:30:11:439039
3642095,3642095,62c1ee43f94bf99c36e7c74b,get_newest_articles_api.py db_check_not_empty,0.003489971,FALSE,2022-07-03 19:30:11:446085
3642096,3642096,62c1ee43f94bf99c36e7c74c,get_newest_articles_api.py db_get_newest_entry,0.003558874,FALSE,2022-07-03 19:30:11:452449
3642097,3642097,62c1ee43f94bf99c36e7c74d,get_newest_articles_api.py get,0.01986742,FALSE,2022-07-03 19:30:11:476700
3642098,3642098,62c1ee43f94bf99c36e7c74e,get_newest_articles_api.py main,4.438392401,FALSE,2022-07-03 19:30:11:596093
3642301,3642301,62c1ef6fcd6104185ad3e335,get_newest_articles_api.py get_keywords,4.594781876,FALSE,2022-07-03 19:35:11:916987
3642302,3642302,62c1ef70cd6104185ad3f626,get_newest_articles_api.py save_to_db,0.180648327,FALSE,2022-07-03 19:35:12:117717
3642303,3642303,62c1ef70cd6104185ad3f627,get_newest_articles_api.py db_check_not_empty,0.003549814,FALSE,2022-07-03 19:35:12:125024
3642304,3642304,62c1ef70cd6104185ad3f628,get_newest_articles_api.py db_get_newest_entry,0.003788233,FALSE,2022-07-03 19:35:12:131951
3642305,3642305,62c1ef70cd6104185ad3f629,get_newest_articles_api.py get,0.021708727,FALSE,2022-07-03 19:35:12:158070
3642306,3642306,62c1ef70cd6104185ad3f62a,get_newest_articles_api.py main,4.953140259,FALSE,2022-07-03 19:35:12:274776
3642541,3642541,62c1f09a2677a11eef1c5be6,get_newest_articles_api.py get_keywords,4.120778322,FALSE,2022-07-03 19:40:10:729410
3642542,3642542,62c1f09a2677a11eef1c6ed7,get_newest_articles_api.py save_to_db,0.183687687,FALSE,2022-07-03 19:40:10:933565
3642543,3642543,62c1f09a2677a11eef1c6ed8,get_newest_articles_api.py db_check_not_empty,0.00362587,FALSE,2022-07-03 19:40:10:941046
3642544,3642544,62c1f09a2677a11eef1c6ed9,get_newest_articles_api.py db_get_newest_entry,0.004105806,FALSE,2022-07-03 19:40:10:948515
3642545,3642545,62c1f09a2677a11eef1c6eda,get_newest_articles_api.py get,0.021821976,FALSE,2022-07-03 19:40:10:975084
3642546,3642546,62c1f09b2677a11eef1c6edb,get_newest_articles_api.py main,4.492747784,FALSE,2022-07-03 19:40:11:100918
3642717,3642717,62c1f1c618bb650af6c828b8,get_newest_articles_api.py get_keywords,3.829586983,FALSE,2022-07-03 19:45:10:502491
3642718,3642718,62c1f1c618bb650af6c83ba9,get_newest_articles_api.py save_to_db,0.176660776,FALSE,2022-07-03 19:45:10:698766
3642719,3642719,62c1f1c618bb650af6c83baa,get_newest_articles_api.py db_check_not_empty,0.0034585,FALSE,2022-07-03 19:45:10:705775
3642720,3642720,62c1f1c618bb650af6c83bab,get_newest_articles_api.py db_get_newest_entry,0.0037148,FALSE,2022-07-03 19:45:10:712318
3642721,3642721,62c1f1c618bb650af6c83bac,get_newest_articles_api.py get,0.045398712,FALSE,2022-07-03 19:45:10:762024
3642722,3642722,62c1f1c618bb650af6c83bad,get_newest_articles_api.py main,4.20827961,FALSE,2022-07-03 19:45:10:880733
3642899,3642899,62c1f2f2e0f7ffb865dd0812,get_newest_articles_api.py get_keywords,3.645743608,FALSE,2022-07-03 19:50:10:451841
3642900,3642900,62c1f2f2e0f7ffb865dd1b03,get_newest_articles_api.py save_to_db,0.183833599,FALSE,2022-07-03 19:50:10:655944
3642901,3642901,62c1f2f2e0f7ffb865dd1b04,get_newest_articles_api.py db_check_not_empty,0.003738165,FALSE,2022-07-03 19:50:10:663484
3642902,3642902,62c1f2f2e0f7ffb865dd1b05,get_newest_articles_api.py db_get_newest_entry,0.004076719,FALSE,2022-07-03 19:50:10:671168
3642903,3642903,62c1f2f2e0f7ffb865dd1b06,get_newest_articles_api.py get,0.02051425,FALSE,2022-07-03 19:50:10:696444
3642904,3642904,62c1f2f2e0f7ffb865dd1b07,get_newest_articles_api.py main,4.009658098,FALSE,2022-07-03 19:50:10:815319
3643115,3643115,62c1f41fc483e3f480efd425,get_newest_articles_api.py get_keywords,4.061560392,FALSE,2022-07-03 19:55:11:077136
3643116,3643116,62c1f41fc483e3f480efe716,get_newest_articles_api.py save_to_db,0.182944775,FALSE,2022-07-03 19:55:11:279975
3643117,3643117,62c1f41fc483e3f480efe717,get_newest_articles_api.py db_check_not_empty,0.003544092,FALSE,2022-07-03 19:55:11:287203
3643118,3643118,62c1f41fc483e3f480efe718,get_newest_articles_api.py db_get_newest_entry,0.004076958,FALSE,2022-07-03 19:55:11:294651
3643119,3643119,62c1f41fc483e3f480efe719,get_newest_articles_api.py get,0.05181241,FALSE,2022-07-03 19:55:11:351102
3643120,3643120,62c1f41fc483e3f480efe71a,get_newest_articles_api.py main,4.456308365,FALSE,2022-07-03 19:55:11:471501
3643349,3643349,62c1f54a4f33d8abacb0d121,get_ge_data.py ga_api,4.054861784,FALSE,2022-07-03 20:00:10:730941
3643350,3643350,62c1f54a4f33d8abacb0d1f7,get_ge_data.py save_to_db,0.008623838,FALSE,2022-07-03 20:00:10:806609
3643351,3643351,62c1f54a4f33d8abacb0d1f8,get_ge_data.py main,4.136471748,FALSE,2022-07-03 20:00:10:812144
3643352,3643352,62c1f54b4e699291450ebdff,get_newest_articles_api.py get_keywords,3.98846364,FALSE,2022-07-03 20:00:11:696566
3643353,3643353,62c1f54b4e699291450ed0f0,get_newest_articles_api.py save_to_db,0.181205988,FALSE,2022-07-03 20:00:11:897775
3643354,3643354,62c1f54b4e699291450ed0f1,get_newest_articles_api.py db_check_not_empty,0.003521681,FALSE,2022-07-03 20:00:11:904955
3643355,3643355,62c1f54b4e699291450ed0f2,get_newest_articles_api.py db_get_newest_entry,0.003796577,FALSE,2022-07-03 20:00:11:911952
3643356,3643356,62c1f54b4e699291450ed0f3,get_newest_articles_api.py get,0.018767834,FALSE,2022-07-03 20:00:11:935233
3643357,3643357,62c1f54c4e699291450ed0f4,get_newest_articles_api.py main,4.34315896,FALSE,2022-07-03 20:00:12:050900
3643585,3643585,62c1f676c27b3e332bdae040,get_newest_articles_api.py get_keywords,3.640920877,FALSE,2022-07-03 20:05:10:384526
3643586,3643586,62c1f676c27b3e332bdaf331,get_newest_articles_api.py save_to_db,0.179998159,FALSE,2022-07-03 20:05:10:584266
3643587,3643587,62c1f676c27b3e332bdaf332,get_newest_articles_api.py db_check_not_empty,0.003486872,FALSE,2022-07-03 20:05:10:591262
3643588,3643588,62c1f676c27b3e332bdaf333,get_newest_articles_api.py db_get_newest_entry,0.003554583,FALSE,2022-07-03 20:05:10:597647
3643589,3643589,62c1f676c27b3e332bdaf334,get_newest_articles_api.py get,0.046076536,FALSE,2022-07-03 20:05:10:647869
3643590,3643590,62c1f676c27b3e332bdaf335,get_newest_articles_api.py main,4.040986776,FALSE,2022-07-03 20:05:10:784153
3643723,3643723,62c1f7a33e122005fa8135e7,get_newest_articles_api.py get_keywords,4.070470572,FALSE,2022-07-03 20:10:11:759424
3643724,3643724,62c1f7a33e122005fa8148d8,get_newest_articles_api.py save_to_db,0.180585623,FALSE,2022-07-03 20:10:11:959640
3643725,3643725,62c1f7a33e122005fa8148d9,get_newest_articles_api.py db_check_not_empty,0.003638744,FALSE,2022-07-03 20:10:11:966890
3643726,3643726,62c1f7a33e122005fa8148da,get_newest_articles_api.py db_get_newest_entry,0.003912687,FALSE,2022-07-03 20:10:11:974086
3643727,3643727,62c1f7a43e122005fa8148db,get_newest_articles_api.py get,0.020483255,FALSE,2022-07-03 20:10:11:999060
3643728,3643728,62c1f7a43e122005fa8148dc,get_newest_articles_api.py main,4.440373421,FALSE,2022-07-03 20:10:12:128837
3643871,3643871,62c1f8ce6c0f75d575a0094d,get_newest_articles_api.py get_keywords,3.599000692,FALSE,2022-07-03 20:15:10:437903
3643872,3643872,62c1f8ce6c0f75d575a01c3e,get_newest_articles_api.py save_to_db,0.180051804,FALSE,2022-07-03 20:15:10:637798
3643873,3643873,62c1f8ce6c0f75d575a01c3f,get_newest_articles_api.py db_check_not_empty,0.003602982,FALSE,2022-07-03 20:15:10:645141
3643874,3643874,62c1f8ce6c0f75d575a01c40,get_newest_articles_api.py db_get_newest_entry,0.003732443,FALSE,2022-07-03 20:15:10:652020
3643875,3643875,62c1f8ce6c0f75d575a01c41,get_newest_articles_api.py get,0.020025492,FALSE,2022-07-03 20:15:10:676379
3643876,3643876,62c1f8ce6c0f75d575a01c42,get_newest_articles_api.py main,3.968899012,FALSE,2022-07-03 20:15:10:807433
3644041,3644041,62c1f9fb4ef2bdfef2cdf93c,get_newest_articles_api.py get_keywords,4.39206934,FALSE,2022-07-03 20:20:11:234092
3644042,3644042,62c1f9fb4ef2bdfef2ce0c2d,get_newest_articles_api.py save_to_db,0.17825985,FALSE,2022-07-03 20:20:11:432004
3644043,3644043,62c1f9fb4ef2bdfef2ce0c2e,get_newest_articles_api.py db_check_not_empty,0.003527641,FALSE,2022-07-03 20:20:11:439539
3644044,3644044,62c1f9fb4ef2bdfef2ce0c2f,get_newest_articles_api.py db_get_newest_entry,0.003841639,FALSE,2022-07-03 20:20:11:446486
3644045,3644045,62c1f9fb4ef2bdfef2ce0c30,get_newest_articles_api.py get,0.022029161,FALSE,2022-07-03 20:20:11:473044
3644046,3644046,62c1f9fb4ef2bdfef2ce0c31,get_newest_articles_api.py main,4.765383244,FALSE,2022-07-03 20:20:11:606952
3644253,3644253,62c1fb267a67fdf6f29eaf9d,get_newest_articles_api.py get_keywords,3.932669401,FALSE,2022-07-03 20:25:10:339445
3644254,3644254,62c1fb267a67fdf6f29ec28e,get_newest_articles_api.py save_to_db,0.181544065,FALSE,2022-07-03 20:25:10:540891
3644255,3644255,62c1fb267a67fdf6f29ec28f,get_newest_articles_api.py db_check_not_empty,0.003559351,FALSE,2022-07-03 20:25:10:548140
